supplier,sku,laya,laya_prob
IEK,130400154_,Розетки и выключатели,0.2426
IEK,130400155_,Розетки и выключатели,0.2491
IEK,130400156_,"Кабель, провод, СКС",0.3235
IEK,130500001_,"Кабель, провод, СКС",0.2267
IEK,130500002_,"Трубы, кабель-каналы, лотки",0.1971
IEK,130500003_,"Кабель, провод, СКС",0.2259
IEK,130500004_,"Кабель, провод, СКС",0.2211
IEK,130500005_,"Трубы, кабель-каналы, лотки",0.2288
IEK,130500006_,"Кабель, провод, СКС",0.4453
IEK,130500007_,"Кабель, провод, СКС",0.5221
IEK,130500008_,"Кабель, провод, СКС",0.4348
IEK,130500009_,"Кабель, провод, СКС",0.3353
IEK,130500010_,"Кабель, провод, СКС",0.4231
IEK,130500011_,"Кабель, провод, СКС",0.4099
IEK,130500012_,"Кабель, провод, СКС",0.4608
IEK,130500013_,"Кабель, провод, СКС",0.4307
IEK,130500014_,"Кабель, провод, СКС",0.4434
IEK,130500015_,"Кабель, провод, СКС",0.4802
IEK,130500027_,"Кабель, провод, СКС",0.2235
IEK,130500046_,"Кабель, провод, СКС",0.3429
IEK,130500080_,Измерения и инструмент,0.6511
IEK,130500085_,Измерения и инструмент,0.8088
IEK,130500088_,Измерения и инструмент,0.6682
IEK,130500094_,Измерения и инструмент,0.5176
IEK,130500098_,Измерения и инструмент,0.5305
IEK,130500102_,Измерения и инструмент,0.519
IEK,130500136_,Измерения и инструмент,0.6527
IEK,130500137_,Измерения и инструмент,0.8072
IEK,130600007_,"Кабель, провод, СКС",0.4154
IEK,130600021_,Розетки и выключатели,0.5419
IEK,130600022_,Розетки и выключатели,0.5132
IEK,130600023_,"Шины, клеммы, изоляторы",0.4926
IEK,130600024_,Розетки и выключатели,0.4108
IEK,130600025_,Розетки и выключатели,0.4528
IEK,130600027_,Розетки и выключатели,0.8209
IEK,130600031_,Розетки и выключатели,0.4625
IEK,130600032_,Розетки и выключатели,0.6301
IEK,130600051_,"Шины, клеммы, изоляторы",0.4915
IEK,130600052_,Розетки и выключатели,0.488
IEK,130600053_,Розетки и выключатели,0.4411
IEK,130600057_,Розетки и выключатели,0.579
IEK,130600060_,"Трубы, кабель-каналы, лотки",0.7155
IEK,130600061_,Розетки и выключатели,0.7673
IEK,130600062_,Розетки и выключатели,0.5163
IEK,130600063_,"Трубы, кабель-каналы, лотки",0.3743
IEK,130600064_,Розетки и выключатели,0.5483
IEK,130600066_,Розетки и выключатели,0.4015
IEK,130600067_,Розетки и выключатели,0.4616
IEK,130600068_,Розетки и выключатели,0.8288
IEK,130600075_,Розетки и выключатели,0.4839
IEK,130600076_,Розетки и выключатели,0.4901
IEK,130600077_,Розетки и выключатели,0.5167
IEK,130600078_,Розетки и выключатели,0.5066
IEK,130600079_,"Шины, клеммы, изоляторы",0.4939
IEK,130600080_,"Шины, клеммы, изоляторы",0.4727
IEK,130600086_,Розетки и выключатели,0.5063
IEK,130600098_,"Трубы, кабель-каналы, лотки",0.483
IEK,130600121_,Розетки и выключатели,0.6577
IEK,130600122_,Розетки и выключатели,0.6968
IEK,130600123_,Розетки и выключатели,0.5694
IEK,130600124_,Измерения и инструмент,0.8167
IEK,130600125_,Розетки и выключатели,0.3314
IEK,130600126_,Розетки и выключатели,0.7678
IEK,130600128_,Розетки и выключатели,0.6717
IEK,130600129_,Розетки и выключатели,0.518
IEK,130600130_,Измерения и инструмент,0.5636
IEK,130600131_,Розетки и выключатели,0.5526
IEK,130600132_,Измерения и инструмент,0.5799
IEK,130600135_,Измерения и инструмент,0.338
IEK,130600136_,Розетки и выключатели,0.429
IEK,130600137_,Розетки и выключатели,0.3792
IEK,130600138_,Розетки и выключатели,0.3912
IEK,130600140_,Измерения и инструмент,0.4087
IEK,130600145_,Измерения и инструмент,0.7983
IEK,130600147_,Розетки и выключатели,0.8876
IEK,130600148_,"Контакторы, пускатели, управление",0.5037
IEK,130600149_,Измерения и инструмент,0.7739
IEK,130600150_,Розетки и выключатели,0.542
IEK,130600154_,Измерения и инструмент,0.766
IEK,130600165_,Измерения и инструмент,0.7885
IEK,130600166_,Розетки и выключатели,0.5771
IEK,130600200_,Измерения и инструмент,0.6838
IEK,130600201_,Розетки и выключатели,0.5009
IEK,130600202_,"Кабель, провод, СКС",0.4589
IEK,130600203_,Измерения и инструмент,0.4326
IEK,130600204_,Измерения и инструмент,0.7749
IEK,130600205_,Розетки и выключатели,0.6427
IEK,130600206_,Розетки и выключатели,0.5688
IEK,130600207_,Измерения и инструмент,0.8032
IEK,130600208_,Измерения и инструмент,0.9402
IEK,130600209_,Розетки и выключатели,0.7688
IEK,130600210_,Розетки и выключатели,0.7813
IEK,130600211_,Розетки и выключатели,0.819
IEK,130600212_,Измерения и инструмент,0.5215
IEK,130600213_,Измерения и инструмент,0.6779
IEK,130600214_,Измерения и инструмент,0.5855
IEK,130600215_,Измерения и инструмент,0.7422
IEK,130600216_,Измерения и инструмент,0.3875
IEK,130600217_,Розетки и выключатели,0.5487
IEK,130600218_,"Контакторы, пускатели, управление",0.4602
IEK,130600219_,Розетки и выключатели,0.959
IEK,130600220_,Розетки и выключатели,0.9531
IEK,130600222_,Розетки и выключатели,0.6535
IEK,130600223_,Измерения и инструмент,0.912
IEK,130600224_,Розетки и выключатели,0.6809
IEK,130600225_,Розетки и выключатели,0.6202
IEK,130600226_,Розетки и выключатели,0.4488
IEK,130600227_,Розетки и выключатели,0.4232
IEK,130600228_,"Кабель, провод, СКС",0.481
IEK,130600229_,Розетки и выключатели,0.4371
IEK,130600230_,"Кабель, провод, СКС",0.4378
IEK,130600232_,Розетки и выключатели,0.5338
IEK,130600234_,"Кабель, провод, СКС",0.4725
IEK,130600235_,Измерения и инструмент,0.722
IEK,130600236_,Измерения и инструмент,0.8258
IEK,130600237_,Измерения и инструмент,0.7702
IEK,130600238_,Измерения и инструмент,0.7626
IEK,130600239_,Измерения и инструмент,0.832
IEK,130600240_,Измерения и инструмент,0.66
IEK,130600241_,Измерения и инструмент,0.8474
IEK,130600242_,Измерения и инструмент,0.9027
IEK,130600243_,Измерения и инструмент,0.9071
IEK,130600244_,Измерения и инструмент,0.6581
IEK,130600245_,Измерения и инструмент,0.9106
IEK,130600246_,Измерения и инструмент,0.9383
IEK,130600247_,Измерения и инструмент,0.9187
IEK,130600248_,Измерения и инструмент,0.6347
IEK,130600253_,"Кабель, провод, СКС",0.3524
IEK,130600254_,Измерения и инструмент,0.3628
IEK,130600255_,"Кабель, провод, СКС",0.3822
IEK,130600256_,Измерения и инструмент,0.4483
IEK,130600257_,Измерения и инструмент,0.5943
IEK,130600258_,"Кабель, провод, СКС",0.3517
IEK,130600259_,Измерения и инструмент,0.6803
IEK,130600260_,Измерения и инструмент,0.4041
IEK,130600261_,Щиты и боксы,0.7738
IEK,130600262_,Щиты и боксы,0.4833
IEK,130600265_,"Кабель, провод, СКС",0.2417
IEK,130600266_,Коробки установочные,0.3838
IEK,130600267_,"Кабель, провод, СКС",0.2375
IEK,130600268_,Коробки установочные,0.1965
IEK,130600269_,Измерения и инструмент,0.7266
IEK,130600270_,Измерения и инструмент,0.7297
IEK,130600271_,Измерения и инструмент,0.8898
IEK,130600272_,Розетки и выключатели,0.4182
IEK,130600273_,Измерения и инструмент,0.9222
IEK,130900001_,"Кабель, провод, СКС",0.3959
IEK,130900006_,Розетки и выключатели,0.4709
IEK,130900007_,"Кабель, провод, СКС",0.4533
IEK,130900008_,Измерения и инструмент,0.9625
IEK,130900009_,Измерения и инструмент,0.979
IEK,130900010_,"Кабель, провод, СКС",0.3572
IEK,130900012_,"Кабель, провод, СКС",0.4718
IEK,130900013_,"Кабель, провод, СКС",0.3425
IEK,130900014_,"Кабель, провод, СКС",0.3262
IEK,130900017_,Измерения и инструмент,0.9823
IEK,130900019_,"Кабель, провод, СКС",0.4597
IEK,130900020_,"Кабель, провод, СКС",0.4278
IEK,130900030_,Измерения и инструмент,0.5644
IEK,130900031_,Измерения и инструмент,0.4693
IEK,130900065_,Щиты и боксы,0.3704
IEK,150100494_,"Трубы, кабель-каналы, лотки",0.3738
IEK,150100666_,"Кабель, провод, СКС",0.1942
IEK,150100667_,Измерения и инструмент,0.2763
IEK,150100720_,УЗО и дифавтоматы,0.2466
IEK,150100723_,"Кабель, провод, СКС",0.2131
IEK,150100853_,"Шины, клеммы, изоляторы",0.2082
IEK,150100854_,Щиты и боксы,0.2415
IEK,150100855_,"Кабель, провод, СКС",0.2756
IEK,150100863_,"Шины, клеммы, изоляторы",0.2819
IEK,150100864_,"Шины, клеммы, изоляторы",0.2526
IEK,150100953_,"Кабель, провод, СКС",0.4654
